Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 England , MEUSE RHINE ISSEL X , Non Dairy , F , 102+months ,975
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 0 to 6 months ,421
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 6 to 12 months ,300
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 12 to 18 months ,263
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 18 to 24 months ,231
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 24 to 30 months ,92
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 30 to 36 months ,35
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 36 to 42 months ,6
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 42 to 48 Months ,2
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 48 to 54 months ,6
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 54 to 60 months ,3
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 60 to 66 months ,4
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 66 to 72 months ,3
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 72 to 78 months ,3
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 78 to 84 months ,3
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 84 to 90 months ,2
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 90 to 96 months ,1
 England , MEUSE RHINE ISSEL X , Non Dairy , M , 102+months ,20
 England , MEUSE RHINE ISSEL X , Non Dairy , M ,,1
 England , MONTBELIARDE , Non Dairy , F , 0 to 6 months ,914
 England , MONTBELIARDE , Non Dairy , F , 6 to 12 months ,609
 England , MONTBELIARDE , Non Dairy , F , 12 to 18 months ,870
 England , MONTBELIARDE , Non Dairy , F , 18 to 24 months ,597
 England , MONTBELIARDE , Non Dairy , F , 24 to 30 months ,808
 England , MONTBELIARDE , Non Dairy , F , 30 to 36 months ,476
 England , MONTBELIARDE , Non Dairy , F , 36 to 42 months ,742
 England , MONTBELIARDE , Non Dairy , F , 42 to 48 Months ,402
 England , MONTBELIARDE , Non Dairy , F , 48 to 54 months ,593
 England , MONTBELIARDE , Non Dairy , F , 54 to 60 months ,360
 England , MONTBELIARDE , Non Dairy , F , 60 to 66 months ,444
 England , MONTBELIARDE , Non Dairy , F , 66 to 72 months ,225
 England , MONTBELIARDE , Non Dairy , F , 72 to 78 months ,357
 England , MONTBELIARDE , Non Dairy , F , 78 to 84 months ,230
 England , MONTBELIARDE , Non Dairy , F , 84 to 90 months ,250
 England , MONTBELIARDE , Non Dairy , F , 90 to 96 months ,134
 England , MONTBELIARDE , Non Dairy , F , 96 to102 months ,143
 England , MONTBELIARDE , Non Dairy , F , 102+months ,422
 England , MONTBELIARDE , Non Dairy , M , 0 to 6 months ,701
 England , MONTBELIARDE , Non Dairy , M , 6 to 12 months ,458
 England , MONTBELIARDE , Non Dairy , M , 12 to 18 months ,627
 England , MONTBELIARDE , Non Dairy , M , 18 to 24 months ,280
 England , MONTBELIARDE , Non Dairy , M , 24 to 30 months ,248
 England , MONTBELIARDE , Non Dairy , M , 30 to 36 months ,55
 England , MONTBELIARDE , Non Dairy , M , 36 to 42 months ,18
 England , MONTBELIARDE , Non Dairy , M , 42 to 48 Months ,8
 England , MONTBELIARDE , Non Dairy , M , 48 to 54 months ,10
 England , MONTBELIARDE , Non Dairy , M , 54 to 60 months ,4
 England , MONTBELIARDE , Non Dairy , M , 60 to 66 months ,3
 England , MONTBELIARDE , Non Dairy , M , 66 to 72 months ,3
 England , MONTBELIARDE , Non Dairy , M , 72 to 78 months ,2
 England , MONTBELIARDE , Non Dairy , M , 78 to 84 months ,1
 England , MONTBELIARDE , Non Dairy , M , 84 to 90 months ,2
 England , MONTBELIARDE , Non Dairy , M , 102+months ,15
 England , MONTBELIARDE X , Non Dairy , F , 0 to 6 months ,"2,860"
 England , MONTBELIARDE X , Non Dairy , F , 6 to 12 months ,"1,845"
 England , MONTBELIARDE X , Non Dairy , F , 12 to 18 months ,"2,402"
 England , MONTBELIARDE X , Non Dairy , F , 18 to 24 months ,"1,722"
 England , MONTBELIARDE X , Non Dairy , F , 24 to 30 months ,"2,068"
 England , MONTBELIARDE X , Non Dairy , F , 30 to 36 months ,"1,609"
 England , MONTBELIARDE X , Non Dairy , F , 36 to 42 months ,"1,710"
 England , MONTBELIARDE X , Non Dairy , F , 42 to 48 Months ,"1,307"
 England , MONTBELIARDE X , Non Dairy , F , 48 to 54 months ,"1,450"
 England , MONTBELIARDE X , Non Dairy , F , 54 to 60 months ,"1,067"
 England , MONTBELIARDE X , Non Dairy , F , 60 to 66 months ,"1,064"
 England , MONTBELIARDE X , Non Dairy , F , 66 to 72 months ,823
 England , MONTBELIARDE X , Non Dairy , F , 72 to 78 months ,680
 England , MONTBELIARDE X , Non Dairy , F , 78 to 84 months ,493
 England , MONTBELIARDE X , Non Dairy , F , 84 to 90 months ,433
 England , MONTBELIARDE X , Non Dairy , F , 90 to 96 months ,314
 England , MONTBELIARDE X , Non Dairy , F , 96 to102 months ,368
 England , MONTBELIARDE X , Non Dairy , F , 102+months ,837
 England , MONTBELIARDE X , Non Dairy , M , 0 to 6 months ,"2,614"
 England , MONTBELIARDE X , Non Dairy , M , 6 to 12 months ,"1,781"
 England , MONTBELIARDE X , Non Dairy , M , 12 to 18 months ,"1,900"
 England , MONTBELIARDE X , Non Dairy , M , 18 to 24 months ,"1,062"
 England , MONTBELIARDE X , Non Dairy , M , 24 to 30 months ,740
 England , MONTBELIARDE X , Non Dairy , M , 30 to 36 months ,152
 England , MONTBELIARDE X , Non Dairy , M , 36 to 42 months ,22
 England , MONTBELIARDE X , Non Dairy , M , 42 to 48 Months ,16
 England , MONTBELIARDE X , Non Dairy , M , 48 to 54 months ,11
 England , MONTBELIARDE X , Non Dairy , M , 54 to 60 months ,20
 England , MONTBELIARDE X , Non Dairy , M , 60 to 66 months ,8
 England , MONTBELIARDE X , Non Dairy , M , 66 to 72 months ,11
 England , MONTBELIARDE X , Non Dairy , M , 72 to 78 months ,3
 England , MONTBELIARDE X , Non Dairy , M , 78 to 84 months ,4
 England , MONTBELIARDE X , Non Dairy , M , 84 to 90 months ,3
 England , MONTBELIARDE X , Non Dairy , M , 90 to 96 months ,3
 England , MONTBELIARDE X , Non Dairy , M , 96 to102 months ,1
 England , MONTBELIARDE X , Non Dairy , M , 102+months ,17
 England , MONTBELIARDE X , Non Dairy , M ,,1
 England , MURRAY GREY , Non Dairy , F , 0 to 6 months ,34
 England , MURRAY GREY , Non Dairy , F , 6 to 12 months ,146
 England , MURRAY GREY , Non Dairy , F , 12 to 18 months ,46
 England , MURRAY GREY , Non Dairy , F , 18 to 24 months ,106
 England , MURRAY GREY , Non Dairy , F , 24 to 30 months ,23
 England , MURRAY GREY , Non Dairy , F , 30 to 36 months ,82
 England , MURRAY GREY , Non Dairy , F , 36 to 42 months ,22
 England , MURRAY GREY , Non Dairy , F , 42 to 48 Months ,69
 England , MURRAY GREY , Non Dairy , F , 48 to 54 months ,22
 England , MURRAY GREY , Non Dairy , F , 54 to 60 months ,64
 England , MURRAY GREY , Non Dairy , F , 60 to 66 months ,16
 England , MURRAY GREY , Non Dairy , F , 66 to 72 months ,39
 England , MURRAY GREY , Non Dairy , F , 72 to 78 months ,8
 England , MURRAY GREY , Non Dairy , F , 78 to 84 months ,31
 England , MURRAY GREY , Non Dairy , F , 84 to 90 months ,14
 England , MURRAY GREY , Non Dairy , F , 90 to 96 months ,34
 England , MURRAY GREY , Non Dairy , F , 96 to102 months ,7
 England , MURRAY GREY , Non Dairy , F , 102+months ,202
 England , MURRAY GREY , Non Dairy , M , 0 to 6 months ,24
 England , MURRAY GREY , Non Dairy , M , 6 to 12 months ,130
 England , MURRAY GREY , Non Dairy , M , 12 to 18 months ,35
 England , MURRAY GREY , Non Dairy , M , 18 to 24 months ,109
 England , MURRAY GREY , Non Dairy , M , 24 to 30 months ,9
 England , MURRAY GREY , Non Dairy , M , 30 to 36 months ,13
 England , MURRAY GREY , Non Dairy , M , 36 to 42 months ,3
 England , MURRAY GREY , Non Dairy , M , 42 to 48 Months ,7
 England , MURRAY GREY , Non Dairy , M , 48 to 54 months ,1
 England , MURRAY GREY , Non Dairy , M , 54 to 60 months ,7
 England , MURRAY GREY , Non Dairy , M , 60 to 66 months ,2
 England , MURRAY GREY , Non Dairy , M , 66 to 72 months ,3
 England , MURRAY GREY , Non Dairy , M , 72 to 78 months ,1
 England , MURRAY GREY , Non Dairy , M , 78 to 84 months ,2
 England , MURRAY GREY , Non Dairy , M , 84 to 90 months ,2
 England , MURRAY GREY , Non Dairy , M , 90 to 96 months ,4
 England , MURRAY GREY , Non Dairy , M , 96 to102 months ,1
 England , MURRAY GREY , Non Dairy , M , 102+months ,10
 England , MURRAY GREY , Non Dairy ,, 6 to 12 months ,1
 England , MURRAY GREY , Non Dairy ,, 12 to 18 months ,1
 England , MURRAY GREY X , Non Dairy , F , 0 to 6 months ,51
 England , MURRAY GREY X , Non Dairy , F , 6 to 12 months ,54
 England , MURRAY GREY X , Non Dairy , F , 12 to 18 months ,101
 England , MURRAY GREY X , Non Dairy , F , 18 to 24 months ,52
 England , MURRAY GREY X , Non Dairy , F , 24 to 30 months ,47
 England , MURRAY GREY X , Non Dairy , F , 30 to 36 months ,14
 England , MURRAY GREY X , Non Dairy , F , 36 to 42 months ,11
 England , MURRAY GREY X , Non Dairy , F , 42 to 48 Months ,34
 England , MURRAY GREY X , Non Dairy , F , 48 to 54 months ,17
 England , MURRAY GREY X , Non Dairy , F , 54 to 60 months ,17
 England , MURRAY GREY X , Non Dairy , F , 60 to 66 months ,25
 England , MURRAY GREY X , Non Dairy , F , 66 to 72 months ,22
 England , MURRAY GREY X , Non Dairy , F , 72 to 78 months ,5
 England , MURRAY GREY X , Non Dairy , F , 78 to 84 months ,7
 England , MURRAY GREY X , Non Dairy , F , 84 to 90 months ,11
 England , MURRAY GREY X , Non Dairy , F , 90 to 96 months ,13
 England , MURRAY GREY X , Non Dairy , F , 96 to102 months ,8
 England , MURRAY GREY X , Non Dairy , F , 102+months ,123
 England , MURRAY GREY X , Non Dairy , M , 0 to 6 months ,61
 England , MURRAY GREY X , Non Dairy , M , 6 to 12 months ,59
 England , MURRAY GREY X , Non Dairy , M , 12 to 18 months ,65
 England , MURRAY GREY X , Non Dairy , M , 18 to 24 months ,26
 England , MURRAY GREY X , Non Dairy , M , 24 to 30 months ,41
 England , MURRAY GREY X , Non Dairy , M , 30 to 36 months ,2
 England , MURRAY GREY X , Non Dairy , M , 42 to 48 Months ,1
 England , MURRAY GREY X , Non Dairy , M , 48 to 54 months ,1
 England , MURRAY GREY X , Non Dairy , M , 54 to 60 months ,3
 England , MURRAY GREY X , Non Dairy , M , 84 to 90 months ,1
 England , MURRAY GREY X , Non Dairy , M , 90 to 96 months ,1
 England , MURRAY GREY X , Non Dairy , M , 96 to102 months ,1
 England , MURRAY GREY X , Non Dairy , M , 102+months ,2
 England , NORMANDE , Non Dairy , F , 0 to 6 months ,17
 England , NORMANDE , Non Dairy , F , 6 to 12 months ,37
 England , NORMANDE , Non Dairy , F , 12 to 18 months ,28
 England , NORMANDE , Non Dairy , F , 18 to 24 months ,34
 England , NORMANDE , Non Dairy , F , 24 to 30 months ,30
 England , NORMANDE , Non Dairy , F , 30 to 36 months ,23
 England , NORMANDE , Non Dairy , F , 36 to 42 months ,15
 England , NORMANDE , Non Dairy , F , 42 to 48 Months ,30
 England , NORMANDE , Non Dairy , F , 48 to 54 months ,12
 England , NORMANDE , Non Dairy , F , 54 to 60 months ,18
 England , NORMANDE , Non Dairy , F , 60 to 66 months ,16
 England , NORMANDE , Non Dairy , F , 66 to 72 months ,13
 England , NORMANDE , Non Dairy , F , 72 to 78 months ,13
 England , NORMANDE , Non Dairy , F , 78 to 84 months ,13
 England , NORMANDE , Non Dairy , F , 84 to 90 months ,15
 England , NORMANDE , Non Dairy , F , 90 to 96 months ,10
 England , NORMANDE , Non Dairy , F , 96 to102 months ,9
 England , NORMANDE , Non Dairy , F , 102+months ,26
 England , NORMANDE , Non Dairy , M , 0 to 6 months ,27
 England , NORMANDE , Non Dairy , M , 6 to 12 months ,48
 England , NORMANDE , Non Dairy , M , 12 to 18 months ,24
 England , NORMANDE , Non Dairy , M , 18 to 24 months ,43
 England , NORMANDE , Non Dairy , M , 24 to 30 months ,19
 England , NORMANDE , Non Dairy , M , 30 to 36 months ,5
 England , NORMANDE , Non Dairy , M , 36 to 42 months ,1
 England , NORMANDE , Non Dairy , M , 42 to 48 Months ,1
 England , NORMANDE , Non Dairy , M , 48 to 54 months ,1
 England , NORMANDE , Non Dairy , M , 66 to 72 months ,1
 England , NORMANDE , Non Dairy , M , 84 to 90 months ,1
 England , NORMANDE , Non Dairy , M , 102+months ,1
 England , NORMANDE X , Non Dairy , F , 0 to 6 months ,85
 England , NORMANDE X , Non Dairy , F , 6 to 12 months ,91
 England , NORMANDE X , Non Dairy , F , 12 to 18 months ,32
 England , NORMANDE X , Non Dairy , F , 18 to 24 months ,60
 England , NORMANDE X , Non Dairy , F , 24 to 30 months ,63
 England , NORMANDE X , Non Dairy , F , 30 to 36 months ,36
 England , NORMANDE X , Non Dairy , F , 36 to 42 months ,6
 England , NORMANDE X , Non Dairy , F , 42 to 48 Months ,21
 England , NORMANDE X , Non Dairy , F , 48 to 54 months ,11
 England , NORMANDE X , Non Dairy , F , 54 to 60 months ,24
 England , NORMANDE X , Non Dairy , F , 60 to 66 months ,22
 England , NORMANDE X , Non Dairy , F , 66 to 72 months ,23
 England , NORMANDE X , Non Dairy , F , 72 to 78 months ,16
 England , NORMANDE X , Non Dairy , F , 78 to 84 months ,17
 England , NORMANDE X , Non Dairy , F , 84 to 90 months ,11
 England , NORMANDE X , Non Dairy , F , 90 to 96 months ,22
 England , NORMANDE X , Non Dairy , F , 96 to102 months ,8
 England , NORMANDE X , Non Dairy , F , 102+months ,60
 England , NORMANDE X , Non Dairy , M , 0 to 6 months ,62
 England , NORMANDE X , Non Dairy , M , 6 to 12 months ,65
 England , NORMANDE X , Non Dairy , M , 12 to 18 months ,27
 England , NORMANDE X , Non Dairy , M , 18 to 24 months ,37
 England , NORMANDE X , Non Dairy , M , 24 to 30 months ,14
 England , NORMANDE X , Non Dairy , M , 30 to 36 months ,3
 England , NORMANDE X , Non Dairy , M , 42 to 48 Months ,1
 England , NORMANDE X , Non Dairy , M , 54 to 60 months ,1
 England , NORTH DEVON , Non Dairy , F , 102+months ,6
 England , NORTH DEVON , Non Dairy , M , 102+months ,1
 England , NORTH DEVON X , Non Dairy , F , 102+months ,4
 England , NORTH DEVON X , Non Dairy , M , 102+months ,2
 England , NORTHERN DAIRY SH , Dairy , F , 0 to 6 months ,6
 England , NORTHERN DAIRY SH , Dairy , F , 6 to 12 months ,15
 England , NORTHERN DAIRY SH , Dairy , F , 12 to 18 months ,7
 England , NORTHERN DAIRY SH , Dairy , F , 18 to 24 months ,14
 England , NORTHERN DAIRY SH , Dairy , F , 24 to 30 months ,6
 England , NORTHERN DAIRY SH , Dairy , F , 30 to 36 months ,12
 England , NORTHERN DAIRY SH , Dairy , F , 36 to 42 months ,1
 England , NORTHERN DAIRY SH , Dairy , F , 42 to 48 Months ,8
 England , NORTHERN DAIRY SH , Dairy , F , 48 to 54 months ,8
 England , NORTHERN DAIRY SH , Dairy , F , 54 to 60 months ,14
 England , NORTHERN DAIRY SH , Dairy , F , 66 to 72 months ,2
 England , NORTHERN DAIRY SH , Dairy , F , 72 to 78 months ,2
 England , NORTHERN DAIRY SH , Dairy , M , 0 to 6 months ,5
 England , NORTHERN DAIRY SH , Dairy , M , 6 to 12 months ,16
 England , NORTHERN DAIRY SH , Dairy , M , 12 to 18 months ,4
 England , NORTHERN DAIRY SH , Dairy , M , 18 to 24 months ,8
 England , NORTHERN DAIRY SH , Dairy , M , 30 to 36 months ,8
 England , NORTHERN DAIRY SH , Dairy , M , 36 to 42 months ,2
 England , NORTHERN DAIRY SH , Dairy , M , 42 to 48 Months ,1
 England , NORTHERN DAIRY SH , Dairy , M , 48 to 54 months ,3
 England , NORTHERN DAIRY SH , Dairy , M , 54 to 60 months ,2
 England , NORWEGIAN RED , Non Dairy , F , 0 to 6 months ,90
 England , NORWEGIAN RED , Non Dairy , F , 6 to 12 months ,95
 England , NORWEGIAN RED , Non Dairy , F , 12 to 18 months ,68
 England , NORWEGIAN RED , Non Dairy , F , 18 to 24 months ,108
 England , NORWEGIAN RED , Non Dairy , F , 24 to 30 months ,42
 England , NORWEGIAN RED , Non Dairy , F , 30 to 36 months ,68
 England , NORWEGIAN RED , Non Dairy , F , 36 to 42 months ,65
 England , NORWEGIAN RED , Non Dairy , F , 42 to 48 Months ,39
 England , NORWEGIAN RED , Non Dairy , F , 48 to 54 months ,56
