County Name,Breed,Sex,0-1 Years,1-2 Years,2-3 Years,3-4 Years,4-5 Years,Over 5 Years,Totals
Hampshire,SD,F,94,89,37,26,21,185,452
Hampshire,SD,M,98,88,21,3,2,7,219
Hampshire,SDX,F,40,59,13,15,26,41,194
Hampshire,SDX,M,31,38,14,0,0,0,83
Hampshire,SH,F,7,6,3,6,4,15,41
Hampshire,SH,M,7,6,1,4,2,0,20
Hampshire,SHO,F,1,3,2,19,9,76,110
Hampshire,SHO,M,0,4,1,1,0,5,11
Hampshire,SHOX,F,23,12,4,10,1,83,133
Hampshire,SHOX,M,13,9,2,1,0,5,30
Hampshire,SHX,F,1,1,1,0,1,7,11
Hampshire,SHX,M,0,2,1,1,0,1,5
Hampshire,SM,F,231,141,41,59,43,407,922
Hampshire,SM,M,214,146,28,20,17,51,476
Hampshire,SMX,F,"1,332","1,027",316,209,176,"1,631","4,691"
Hampshire,SMX,M,"1,469",982,149,7,7,119,"2,733"
Hampshire,SOB,F,0,0,0,0,0,1,1
Hampshire,SRW,F,4,0,0,1,0,1,6
Hampshire,SRW,M,2,1,0,0,0,0,3
Hampshire,SRWX,F,64,0,2,18,8,0,92
Hampshire,SRWX,M,24,2,2,0,0,0,28
Hampshire,ST,F,5,0,0,0,0,0,5
Hampshire,ST,M,14,27,1,0,0,0,42
Hampshire,STX,F,51,58,21,0,0,0,130
Hampshire,STX,M,62,1,0,0,0,0,63
Hampshire,SU,F,18,17,8,12,11,87,153
Hampshire,SU,M,23,20,4,0,2,2,51
Hampshire,SUX,F,22,27,10,15,9,64,147
Hampshire,SUX,M,27,31,5,1,0,2,66
Hampshire,WB,F,4,6,1,2,1,7,21
Hampshire,WB,M,3,5,1,0,0,1,10
Hampshire,WBX,F,3,3,3,1,1,4,15
Hampshire,WBX,M,3,6,9,0,0,0,18
Hampshire,WG,F,0,1,0,0,1,1,3
Hampshire,WP,F,15,11,7,11,4,31,79
Hampshire,WP,M,15,6,2,0,1,1,25
Hampshire,WPX,F,2,2,1,2,1,1,9
Hampshire,WPX,M,0,2,0,0,0,0,2
Hampshire,WS,F,0,0,1,0,0,0,1
Hampshire,WSX,F,0,0,0,0,0,4,4
Hampshire,ZE,F,0,0,0,0,0,2,2
Hampshire,ZE,M,0,0,0,1,0,1,2
Isle of Wight,AA,F,88,59,23,16,19,135,340
Isle of Wight,AA,M,96,40,8,5,4,11,164
Isle of Wight,AAX,F,287,206,77,86,26,148,830
Isle of Wight,AAX,M,263,127,17,1,0,20,428
Isle of Wight,AN,F,0,0,0,0,0,3,3
Isle of Wight,ARX,F,0,0,0,0,1,0,1
Isle of Wight,AY,F,0,0,1,1,0,38,40
Isle of Wight,AY,M,0,0,0,0,1,0,1
Isle of Wight,AYX,F,0,0,0,0,0,3,3
Isle of Wight,BA,F,2,4,4,8,6,11,35
Isle of Wight,BA,M,4,3,1,0,0,4,12
Isle of Wight,BABX,F,0,0,0,0,0,1,1
Isle of Wight,BAX,F,78,78,10,1,0,31,198
Isle of Wight,BAX,M,66,51,10,0,0,2,129
Isle of Wight,BAZ,F,0,0,0,0,0,1,1
Isle of Wight,BAZX,F,0,0,0,0,0,2,2
Isle of Wight,BB,F,24,16,5,2,3,8,58
Isle of Wight,BB,M,35,8,1,0,0,3,47
Isle of Wight,BBX,F,178,142,37,22,18,51,448
Isle of Wight,BBX,M,217,162,8,0,0,4,391
Isle of Wight,BF,F,52,48,64,50,70,153,437
Isle of Wight,BF,M,37,44,7,0,0,1,89
Isle of Wight,BFX,F,8,7,7,8,6,5,41
Isle of Wight,BFX,M,15,15,1,0,0,0,31
Isle of Wight,BG,F,3,0,3,1,1,4,12
Isle of Wight,BG,M,1,0,0,0,0,0,1
Isle of Wight,BGX,F,0,0,0,1,0,1,2
Isle of Wight,BH,F,0,0,0,0,0,4,4
Isle of Wight,BS,F,0,3,11,2,0,6,22
Isle of Wight,BS,M,0,2,0,0,0,0,2
Isle of Wight,BSH,F,27,26,23,23,21,27,147
Isle of Wight,BSH,M,10,4,2,1,1,0,18
Isle of Wight,BSHX,F,0,1,0,0,0,11,12
Isle of Wight,BSHX,M,1,0,0,0,0,0,1
Isle of Wight,BSX,F,1,3,0,2,1,9,16
Isle of Wight,BSX,M,2,4,0,0,0,0,6
Isle of Wight,BU,F,0,0,0,0,0,3,3
Isle of Wight,BW,F,0,2,0,1,1,8,12
Isle of Wight,BW,M,0,0,0,0,0,1,1
Isle of Wight,BWX,F,0,0,0,0,1,1,2
Isle of Wight,BWX,M,0,0,0,0,1,0,1
Isle of Wight,CAX,F,0,0,0,0,0,4,4
Isle of Wight,CH,F,9,5,4,2,0,32,52
Isle of Wight,CH,M,5,10,8,0,1,11,35
Isle of Wight,CHIX,F,0,0,0,0,0,1,1
Isle of Wight,CHX,F,96,50,20,27,8,132,333
Isle of Wight,CHX,M,95,93,34,3,0,14,239
Isle of Wight,DEV,F,0,0,0,0,0,1,1
Isle of Wight,DEV,M,0,2,0,0,0,0,2
Isle of Wight,DEVX,M,2,3,0,0,0,0,5
Isle of Wight,DEX,F,10,8,8,1,4,14,45
Isle of Wight,DEX,M,9,7,2,2,0,0,20
Isle of Wight,DS,F,0,3,2,1,1,1,8
Isle of Wight,DS,M,1,0,0,0,0,0,1
Isle of Wight,DSX,F,17,1,2,5,0,3,28
Isle of Wight,DV,F,0,0,0,0,0,1,1
Isle of Wight,FR,F,0,0,0,0,0,752,752
Isle of Wight,FR,M,0,0,0,0,0,13,13
Isle of Wight,FRX,F,0,0,0,0,0,27,27
Isle of Wight,FRX,M,0,0,0,0,0,4,4
Isle of Wight,GA,F,11,3,0,3,1,34,52
Isle of Wight,GA,M,14,1,0,0,2,2,19
Isle of Wight,GAX,F,0,0,0,0,0,1,1
Isle of Wight,GL,M,0,0,0,0,0,1,1
Isle of Wight,GU,F,38,42,41,46,27,112,306
Isle of Wight,GU,M,4,0,0,0,0,2,6
Isle of Wight,GUX,F,2,4,0,0,0,5,11
Isle of Wight,GUX,M,0,0,0,0,0,1,1
Isle of Wight,GY,F,2,0,0,0,0,0,2
Isle of Wight,H,F,0,0,0,0,0,17,17
Isle of Wight,H,M,0,0,0,0,0,2,2
Isle of Wight,HE,F,81,51,14,12,20,65,243
Isle of Wight,HE,M,86,36,15,5,2,4,148
Isle of Wight,HEBLX,F,0,0,0,0,0,64,64
Isle of Wight,HER,F,0,0,0,0,0,5,5
Isle of Wight,HERX,F,0,0,0,0,0,8,8
Isle of Wight,HEX,F,105,59,24,17,25,207,437
Isle of Wight,HEX,M,101,55,15,0,1,1,173
Isle of Wight,HF,F,511,438,608,524,433,723,"3,237"
Isle of Wight,HF,M,169,300,68,17,2,6,562
Isle of Wight,HFX,F,4,4,6,2,7,42,65
Isle of Wight,HFX,M,2,5,0,0,0,0,7
Isle of Wight,HI,F,29,29,4,13,15,71,161
Isle of Wight,HI,M,18,3,2,3,2,6,34
Isle of Wight,HIX,F,0,1,0,0,0,0,1
Isle of Wight,HIX,M,2,0,0,0,0,0,2
Isle of Wight,HL,F,0,0,0,0,0,2,2
Isle of Wight,HO,F,95,3,4,2,1,43,148
Isle of Wight,HO,M,5,0,1,0,0,0,6
Isle of Wight,HX,F,0,0,0,0,0,75,75
Isle of Wight,HX,M,0,0,0,0,0,15,15
Isle of Wight,IM,F,1,4,4,0,1,10,20
Isle of Wight,IM,M,5,2,17,4,1,1,30
Isle of Wight,IMX,F,0,1,2,0,0,0,3
Isle of Wight,IMX,M,0,2,0,0,0,0,2
Isle of Wight,JE,F,92,104,88,83,71,209,647
Isle of Wight,JE,M,0,1,0,1,0,2,4
Isle of Wight,JEX,F,10,12,14,15,9,23,83
Isle of Wight,JY,F,15,0,0,0,0,1,16
Isle of Wight,LH,F,0,0,0,0,0,1,1
Isle of Wight,LI,F,0,0,0,0,0,9,9
Isle of Wight,LI,M,0,0,0,0,0,2,2
Isle of Wight,LIM,F,14,6,2,2,2,8,34
Isle of Wight,LIM,M,15,7,3,0,1,1,27
Isle of Wight,LIMBX,F,0,0,0,0,0,2,2
Isle of Wight,LIMRX,F,0,0,0,0,0,1,1
Isle of Wight,LIMX,F,57,61,9,8,2,30,167
Isle of Wight,LIMX,M,80,129,17,1,0,7,234
Isle of Wight,LIX,F,0,0,0,0,0,26,26
Isle of Wight,LIX,M,0,0,0,0,0,11,11
Isle of Wight,LR,F,3,0,1,2,4,0,10
Isle of Wight,LR,M,1,0,0,0,0,0,1
Isle of Wight,MG,F,0,0,0,0,0,7,7
Isle of Wight,MGX,F,1,0,0,0,0,5,6
Isle of Wight,MGX,M,1,0,0,0,0,0,1
Isle of Wight,MO,F,0,0,7,8,1,46,62
Isle of Wight,MO,M,5,0,0,0,0,3,8
Isle of Wight,MOX,F,0,0,0,6,0,1,7
Isle of Wight,MOX,M,0,0,0,0,0,1,1
Isle of Wight,MRI,F,7,6,2,5,3,16,39
Isle of Wight,MRI,M,4,0,0,0,0,0,4
Isle of Wight,MRIX,F,0,0,0,1,2,6,9
Isle of Wight,MRIX,M,1,13,1,0,0,3,18
Isle of Wight,NR,M,1,0,0,0,0,0,1
Isle of Wight,NRX,F,2,0,0,0,0,0,2
Isle of Wight,NRX,M,3,0,0,0,0,0,3
Isle of Wight,NS,F,0,0,0,0,0,17,17
Isle of Wight,PI,F,0,0,1,0,0,0,1
Isle of Wight,PIX,F,2,0,0,0,0,2,4
Isle of Wight,PIX,M,3,0,0,0,0,3,6
Isle of Wight,RP,F,2,4,6,1,2,1,16
Isle of Wight,RP,M,2,7,2,0,0,2,13
Isle of Wight,RWFR,F,1,0,0,0,0,0,1
Isle of Wight,SA,F,0,0,1,2,1,11,15
Isle of Wight,SA,M,1,0,2,1,0,4,8
Isle of Wight,SAX,F,25,4,6,3,0,9,47
Isle of Wight,SAX,M,24,3,4,0,0,1,32
Isle of Wight,SD,F,2,2,2,0,0,1,7
Isle of Wight,SD,M,2,0,2,1,0,0,5
Isle of Wight,SDX,F,1,0,0,0,0,0,1
Isle of Wight,SDX,M,1,2,2,0,0,0,5
Isle of Wight,SH,F,0,0,0,0,0,1,1
Isle of Wight,SHO,F,6,2,4,8,21,79,120
Isle of Wight,SHO,M,1,0,0,0,1,7,9
Isle of Wight,SHOX,F,7,16,10,2,3,30,68
Isle of Wight,SHOX,M,6,4,0,0,0,3,13
Isle of Wight,SHX,F,0,0,0,0,0,1,1
Isle of Wight,SHX,M,0,0,0,0,0,1,1
Isle of Wight,SM,F,55,51,32,32,21,100,291
Isle of Wight,SM,M,85,34,7,7,2,12,147
Isle of Wight,SMX,F,294,143,35,51,40,283,846
Isle of Wight,SMX,M,298,193,38,5,1,12,547
Isle of Wight,SRWX,F,5,0,1,0,1,0,7
Isle of Wight,SRWX,M,17,1,0,0,0,0,18
Isle of Wight,SU,F,1,0,1,0,0,1,3
Isle of Wight,SU,M,1,0,0,0,0,0,1
Isle of Wight,SUX,F,0,0,0,0,0,3,3
Isle of Wight,SUX,M,1,0,0,0,0,0,1
Isle of Wight,WB,F,0,0,0,0,0,3,3
Isle of Wight,WG,F,1,0,0,0,0,0,1
Isle of Wight,WP,F,2,2,1,0,0,8,13
Isle of Wight,WP,M,3,1,3,5,0,1,13
Isle of Wight,WPX,F,1,0,0,0,0,0,1
Hereford & Worcester,AA,F,255,255,120,100,71,479,"1,280"
Hereford & Worcester,AA,M,283,282,54,24,20,52,715
Hereford & Worcester,AAX,F,"1,207",799,278,179,231,915,"3,609"
Hereford & Worcester,AAX,M,"1,072",753,116,12,7,34,"1,994"
Hereford & Worcester,AN,F,0,0,0,0,0,2,2
Hereford & Worcester,AN,M,0,1,0,0,0,1,2
Hereford & Worcester,AR,F,0,0,0,1,0,0,1
Hereford & Worcester,ARX,M,1,1,0,0,0,0,2
Hereford & Worcester,AY,F,63,53,83,49,78,216,542
Hereford & Worcester,AY,M,38,6,11,2,0,2,59
Hereford & Worcester,AYX,F,5,5,4,1,3,2,20
Hereford & Worcester,AYX,M,8,2,1,0,0,0,11
Hereford & Worcester,BA,F,179,144,57,62,42,196,680
Hereford & Worcester,BA,M,157,123,39,23,16,56,414
Hereford & Worcester,BABX,F,0,0,0,0,0,9,9
Hereford & Worcester,BABX,M,0,0,0,0,0,1,1
Hereford & Worcester,BAL,F,0,0,0,1,0,7,8
Hereford & Worcester,BALX,F,0,0,13,22,18,9,62
Hereford & Worcester,BALX,M,0,1,13,0,0,0,14
Hereford & Worcester,BAR,M,0,0,0,0,0,1,1
Hereford & Worcester,BARX,F,0,0,0,0,0,12,12
Hereford & Worcester,BAWX,F,0,0,0,0,0,1,1
Hereford & Worcester,BAWX,M,0,0,0,0,0,1,1
Hereford & Worcester,BAX,F,"1,352","1,577",368,200,178,953,"4,628"
Hereford & Worcester,BAX,M,"1,503","1,198",199,16,6,81,"3,003"
Hereford & Worcester,BAZ,F,2,7,3,0,0,12,24
Hereford & Worcester,BAZ,M,3,3,0,0,1,1,8
Hereford & Worcester,BAZX,F,29,21,1,2,0,3,56
Hereford & Worcester,BAZX,M,22,10,0,0,0,0,32
Hereford & Worcester,BB,F,160,199,118,86,72,337,972
Hereford & Worcester,BB,M,250,195,59,11,9,52,576
Hereford & Worcester,BBX,F,"1,854","2,228",946,677,536,"1,750","7,991"
Hereford & Worcester,BBX,M,"2,364","1,937",526,20,13,62,"4,922"
Hereford & Worcester,BF,F,837,830,922,990,914,"1,588","6,081"
Hereford & Worcester,BF,M,881,723,209,49,19,27,"1,908"
Hereford & Worcester,BFX,F,59,66,77,70,71,118,461
Hereford & Worcester,BFX,M,114,43,17,2,3,2,181
Hereford & Worcester,BG,F,17,4,4,1,1,16,43
Hereford & Worcester,BG,M,7,2,4,0,1,3,17
Hereford & Worcester,BGX,F,6,0,3,8,5,2,24
Hereford & Worcester,BGX,M,2,6,1,0,0,0,9
Hereford & Worcester,BH,F,18,0,0,0,0,153,171
Hereford & Worcester,BH,M,1,0,0,0,0,1,2
Hereford & Worcester,BHX,F,1,0,0,0,0,36,37
Hereford & Worcester,BI,F,0,1,0,0,0,0,1
Hereford & Worcester,BI,M,0,1,0,0,0,0,1
Hereford & Worcester,BLG,F,0,0,5,0,0,4,9
Hereford & Worcester,BRX,F,2,0,1,0,0,0,3
Hereford & Worcester,BS,F,18,21,12,3,12,17,83
Hereford & Worcester,BS,M,18,13,6,1,2,0,40
Hereford & Worcester,BSH,F,39,36,20,22,12,29,158
Hereford & Worcester,BSH,M,38,40,11,1,1,4,95
Hereford & Worcester,BSHX,F,18,35,8,4,7,35,107
Hereford & Worcester,BSHX,M,24,17,0,0,0,0,41
Hereford & Worcester,BSX,F,82,67,27,16,24,39,255
Hereford & Worcester,BSX,M,60,19,9,0,1,0,89
Hereford & Worcester,BW,F,0,5,5,2,1,14,27
Hereford & Worcester,BW,M,3,1,0,0,0,1,5
Hereford & Worcester,BWBX,M,0,1,0,0,0,0,1
Hereford & Worcester,BWX,F,26,32,14,7,5,12,96
Hereford & Worcester,BWX,M,35,35,8,2,0,0,80
Hereford & Worcester,BX,M,0,0,0,0,0,1,1
Hereford & Worcester,CA,F,0,0,0,0,0,1,1
Hereford & Worcester,CAX,F,0,0,0,0,0,2,2
Hereford & Worcester,CB,F,1,7,0,0,0,82,90
Hereford & Worcester,CB,M,0,5,0,0,0,0,5
Hereford & Worcester,CH,F,396,485,166,106,104,744,"2,001"
Hereford & Worcester,CH,M,430,448,89,55,37,234,"1,293"
Hereford & Worcester,CHI,F,0,0,1,0,0,2,3
Hereford & Worcester,CHIX,F,0,0,0,0,0,2,2
Hereford & Worcester,CHL,F,2,0,0,0,0,0,2
Hereford & Worcester,CHL,M,1,0,0,0,0,0,1
Hereford & Worcester,CHX,F,"3,968","5,480",975,358,381,"2,604","13,766"
Hereford & Worcester,CHX,M,"4,204","4,373",761,49,19,276,"9,682"
Hereford & Worcester,DE,F,0,0,0,0,0,2,2
Hereford & Worcester,DEV,F,33,25,13,14,4,33,122
Hereford & Worcester,DEV,M,22,21,2,0,3,1,49
Hereford & Worcester,DEVX,F,24,29,9,6,4,31,103
Hereford & Worcester,DEVX,M,9,19,8,0,0,0,36
Hereford & Worcester,DEX,F,129,89,87,62,42,207,616
Hereford & Worcester,DEX,M,126,104,46,13,6,18,313
Hereford & Worcester,DEXX,F,1,3,0,0,1,6,11
Hereford & Worcester,DEXX,M,4,2,2,0,0,0,8
Hereford & Worcester,DRX,F,17,16,15,6,3,0,57
Hereford & Worcester,DRX,M,2,7,0,0,0,0,9
Hereford & Worcester,DS,F,20,21,26,10,9,24,110
Hereford & Worcester,DS,M,9,0,0,0,0,1,10
Hereford & Worcester,DSHO,F,0,0,0,0,0,1,1
Hereford & Worcester,DSX,F,17,4,3,2,1,4,31
Hereford & Worcester,DSX,M,15,3,1,0,0,0,19
Hereford & Worcester,DV,F,0,0,0,0,0,43,43
Hereford & Worcester,DV,M,0,0,0,0,0,2,2
Hereford & Worcester,DVX,F,0,0,0,0,0,42,42
Hereford & Worcester,DVX,M,0,0,0,0,0,9,9
Hereford & Worcester,DZE,M,0,0,0,0,0,1,1
Hereford & Worcester,FR,F,0,0,0,0,0,"6,147","6,147"
Hereford & Worcester,FR,M,0,0,0,0,0,173,173
Hereford & Worcester,FRX,F,0,0,0,0,0,130,130
Hereford & Worcester,FRX,M,0,0,0,0,0,12,12
Hereford & Worcester,GA,F,0,8,8,0,0,1,17
Hereford & Worcester,GA,M,0,0,0,0,0,2,2
Hereford & Worcester,GAX,F,0,2,1,0,0,12,15
Hereford & Worcester,GAX,M,1,2,0,0,0,0,3
Hereford & Worcester,GB,M,1,1,0,0,0,0,2
Hereford & Worcester,GBX,F,2,1,0,0,0,2,5
Hereford & Worcester,GBX,M,1,0,1,0,0,0,2
Hereford & Worcester,GE,F,0,0,0,0,0,1,1
Hereford & Worcester,GE,M,0,9,1,0,0,0,10
Hereford & Worcester,GEX,F,2,17,3,2,0,8,32
Hereford & Worcester,GEX,M,3,18,0,0,0,0,21
Hereford & Worcester,GL,F,8,6,10,5,6,19,54
Hereford & Worcester,GL,M,5,8,3,0,0,1,17
Hereford & Worcester,GLX,F,0,0,0,0,0,2,2
Hereford & Worcester,GLX,M,3,0,0,0,0,0,3
Hereford & Worcester,GU,F,57,57,54,55,51,162,436
Hereford & Worcester,GU,M,21,21,5,0,1,2,50
Hereford & Worcester,GUX,F,0,0,0,0,3,3,6
Hereford & Worcester,GUX,M,0,1,0,0,0,0,1
Hereford & Worcester,H,F,0,0,0,0,0,406,406
Hereford & Worcester,H,M,0,0,0,0,0,69,69
Hereford & Worcester,HE,F,972,795,536,379,363,"1,054","4,099"
Hereford & Worcester,HE,M,"1,045",774,168,56,45,85,"2,173"
Hereford & Worcester,HEBL,F,0,0,0,0,0,13,13
Hereford & Worcester,HEBLX,F,0,0,0,0,0,224,224
Hereford & Worcester,HEBLX,M,0,0,0,0,0,1,1
Hereford & Worcester,HEBR,F,0,0,0,0,0,2,2
Hereford & Worcester,HER,F,0,0,0,0,0,52,52
Hereford & Worcester,HER,M,0,0,0,0,0,5,5
Hereford & Worcester,HERX,F,0,0,0,0,0,83,83
Hereford & Worcester,HERX,M,0,0,0,0,0,3,3
Hereford & Worcester,HEX,F,"1,902","1,594",726,560,505,"2,129","7,416"
Hereford & Worcester,HEX,M,"2,243","1,723",274,14,13,46,"4,313"
Hereford & Worcester,HF,F,"3,232","3,518","3,612","3,476","3,083","5,812","22,733"
Hereford & Worcester,HF,M,"2,293","1,442",570,62,43,61,"4,471"
Hereford & Worcester,HFX,F,101,51,92,85,103,168,600
Hereford & Worcester,HFX,M,80,87,46,12,2,1,228
Hereford & Worcester,HI,F,46,31,23,23,20,105,248
Hereford & Worcester,HI,M,36,25,17,2,1,17,98
Hereford & Worcester,HIX,F,1,4,0,8,4,11,28
Hereford & Worcester,HIX,M,1,6,1,1,1,0,10
Hereford & Worcester,HL,F,0,0,0,0,0,7,7
Hereford & Worcester,HLX,F,0,0,0,0,0,1,1
Hereford & Worcester,HO,F,988,890,902,705,457,892,"4,834"
Hereford & Worcester,HO,M,256,167,50,14,6,9,502
Hereford & Worcester,HOX,F,17,60,39,44,55,93,308
Hereford & Worcester,HOX,M,10,28,17,5,1,4,65
Hereford & Worcester,HX,F,0,0,0,0,0,914,914
Hereford & Worcester,HX,M,0,0,0,0,0,70,70
Hereford & Worcester,IM,F,0,0,0,0,1,5,6
Hereford & Worcester,IMX,F,0,1,0,0,0,1,2
Hereford & Worcester,IMX,M,0,2,0,0,0,0,2
Hereford & Worcester,JE,F,457,549,399,375,291,816,"2,887"
Hereford & Worcester,JE,M,26,16,27,11,3,3,86
Hereford & Worcester,JEX,F,48,82,65,33,28,15,271
Hereford & Worcester,JEX,M,3,2,0,1,0,0,6
Hereford & Worcester,JY,F,102,0,0,0,0,12,114
Hereford & Worcester,JY,M,1,0,0,0,0,0,1
Hereford & Worcester,KE,F,2,2,0,1,1,2,8
Hereford & Worcester,KE,M,1,0,0,0,0,0,1
Hereford & Worcester,KEX,F,0,0,0,0,0,1,1
Hereford & Worcester,LH,F,46,30,25,22,22,110,255
Hereford & Worcester,LH,M,42,54,23,7,0,7,133
Hereford & Worcester,LHX,F,5,3,1,5,3,23,40
Hereford & Worcester,LHX,M,6,7,0,0,0,0,13
Hereford & Worcester,LI,F,0,0,0,0,0,209,209
Hereford & Worcester,LI,M,0,0,0,0,0,59,59
Hereford & Worcester,LIM,F,"1,087","1,264",402,233,253,933,"4,172"
Hereford & Worcester,LIM,M,"1,059","1,135",357,64,42,199,"2,856"
Hereford & Worcester,LIM X,F,0,0,0,0,0,4,4
Hereford & Worcester,LIM X,M,0,0,0,0,0,1,1
Hereford & Worcester,LIMB,F,0,0,0,0,0,20,20
Hereford & Worcester,LIMBX,F,0,0,0,0,0,186,186
Hereford & Worcester,LIMBX,M,0,0,0,0,0,3,3
Hereford & Worcester,LIMR,F,0,0,0,0,0,26,26
Hereford & Worcester,LIMR,M,0,0,0,0,0,7,7
Hereford & Worcester,LIMRX,F,0,0,0,0,0,151,151
Hereford & Worcester,LIMRX,M,0,0,0,0,0,2,2
Hereford & Worcester,LIMX,F,"6,505","7,954","2,051",987,982,"3,733","22,212"
Hereford & Worcester,LIMX,M,"6,694","6,576","1,327",53,37,136,"14,823"
Hereford & Worcester,LIX,F,0,0,0,0,0,939,939
Hereford & Worcester,LIX,M,0,0,0,0,0,110,110
Hereford & Worcester,LM,F,0,0,0,0,0,7,7
Hereford & Worcester,LM,M,0,0,0,0,0,1,1
Hereford & Worcester,LMX,F,0,0,0,0,0,15,15
Hereford & Worcester,LR,F,0,0,0,0,0,1,1
Hereford & Worcester,LR,M,0,0,1,0,0,0,1
Hereford & Worcester,LRX,F,2,4,8,0,2,3,19
Hereford & Worcester,LRX,M,11,2,1,0,0,0,14
Hereford & Worcester,MA,M,0,0,0,0,0,3,3
Hereford & Worcester,MARX,F,0,1,0,0,0,0,1
Hereford & Worcester,MAX,F,14,0,0,0,0,5,19
Hereford & Worcester,MAX,M,22,8,0,0,0,0,30
Hereford & Worcester,MG,F,18,41,28,18,7,20,132
Hereford & Worcester,MG,M,15,13,0,1,0,1,30
Hereford & Worcester,MGX,F,5,3,2,0,1,6,17
Hereford & Worcester,MGX,M,5,6,4,0,0,0,15
Hereford & Worcester,MO,F,8,10,12,25,34,22,111
Hereford & Worcester,MO,M,3,2,6,0,4,1,16
Hereford & Worcester,MOX,F,58,28,50,13,19,23,191
Hereford & Worcester,MOX,M,68,33,1,0,0,0,102
Hereford & Worcester,MRI,F,24,43,38,59,30,94,288
Hereford & Worcester,MRI,M,40,19,5,0,2,5,71
Hereford & Worcester,MRIX,F,60,50,21,43,55,126,355
Hereford & Worcester,MRIX,M,104,48,11,2,0,3,168
Hereford & Worcester,NO,F,0,0,0,0,0,1,1
Hereford & Worcester,NOX,F,10,13,6,3,0,0,32
Hereford & Worcester,NOX,M,14,1,0,0,0,0,15
Hereford & Worcester,NR,M,2,0,0,0,0,0,2
Hereford & Worcester,NRX,F,23,0,0,0,0,0,23
Hereford & Worcester,NRX,M,5,1,0,0,0,0,6
Hereford & Worcester,NS,F,0,0,0,0,0,489,489
Hereford & Worcester,NS,M,0,0,0,0,0,1,1
Hereford & Worcester,OEX,F,1,0,0,0,0,0,1
Hereford & Worcester,PA,F,10,1,1,1,0,4,17
Hereford & Worcester,PA,M,11,2,2,1,0,0,16
Hereford & Worcester,PAX,F,16,3,2,1,1,17,40
Hereford & Worcester,PAX,M,13,3,2,0,0,3,21
Hereford & Worcester,PI,F,1,0,1,0,1,6,9
Hereford & Worcester,PI,M,5,0,1,0,0,2,8
Hereford & Worcester,PIX,F,47,53,21,2,6,25,154
Hereford & Worcester,PIX,M,38,42,18,1,0,1,100
Hereford & Worcester,ROX,F,11,0,0,0,0,3,14
Hereford & Worcester,ROX,M,6,0,0,0,0,0,6
Hereford & Worcester,RP,F,34,22,30,18,9,79,192
Hereford & Worcester,RP,M,32,7,5,1,0,4,49
Hereford & Worcester,RPX,F,14,15,5,10,5,5,54
Hereford & Worcester,RPX,M,8,11,0,1,0,0,20
Hereford & Worcester,RWFR,F,1,0,0,0,0,2,3
Hereford & Worcester,RWFR,M,1,0,0,0,0,0,1
Hereford & Worcester,SA,F,3,8,7,5,2,24,49
Hereford & Worcester,SA,M,10,13,5,2,1,0,31
Hereford & Worcester,SAX,F,87,87,57,38,35,171,475
Hereford & Worcester,SAX,M,112,101,7,0,0,2,222
Hereford & Worcester,SBX,F,0,0,1,0,1,0,2
Hereford & Worcester,SD,F,84,79,60,68,47,178,516
Hereford & Worcester,SD,M,96,48,15,6,2,10,177
Hereford & Worcester,SDX,F,87,109,45,24,23,86,374
Hereford & Worcester,SDX,M,94,104,11,1,1,1,212
Hereford & Worcester,SG,F,0,0,0,0,0,1,1
Hereford & Worcester,SH,F,1,3,1,0,0,3,8
Hereford & Worcester,SH,M,0,2,0,0,0,0,2
Hereford & Worcester,SHO,F,18,12,5,11,19,109,174
Hereford & Worcester,SHO,M,36,16,2,1,0,2,57
Hereford & Worcester,SHOX,F,28,7,11,7,11,77,141
Hereford & Worcester,SHOX,M,55,10,0,0,1,2,68
Hereford & Worcester,SHX,F,2,0,0,0,0,2,4
Hereford & Worcester,SHX,M,1,0,0,0,0,0,1
Hereford & Worcester,SM,F,435,301,159,122,84,540,"1,641"
Hereford & Worcester,SM,M,499,247,53,30,26,74,929
Hereford & Worcester,SMX,F,"1,998","2,086",662,502,487,"2,464","8,199"
Hereford & Worcester,SMX,M,"2,201","1,526",285,18,10,143,"4,183"
Hereford & Worcester,SRW,M,3,1,0,0,0,0,4
Hereford & Worcester,SRWX,F,0,2,1,1,1,0,5
Hereford & Worcester,SRWX,M,11,0,0,0,0,0,11
Hereford & Worcester,STX,F,1,0,0,0,0,0,1
Hereford & Worcester,SU,F,0,0,1,0,1,22,24
Hereford & Worcester,SU,M,0,1,1,0,0,1,3
Hereford & Worcester,SUX,F,0,7,3,0,1,6,17
Hereford & Worcester,SUX,M,0,2,2,0,0,1,5
Hereford & Worcester,WB,F,58,55,33,15,20,166,347
Hereford & Worcester,WB,M,59,106,36,2,2,7,212
Hereford & Worcester,WBX,F,42,44,10,6,13,74,189
Hereford & Worcester,WBX,M,31,35,7,3,0,2,78
Hereford & Worcester,WP,F,9,5,4,3,0,11,32
Hereford & Worcester,WP,M,6,7,4,2,1,0,20
Hereford & Worcester,WPX,F,0,1,0,0,1,1,3
Hereford & Worcester,WPX,M,0,2,0,0,2,0,4
Hereford & Worcester,WS,F,0,0,0,0,0,1,1
Hereford & Worcester,WSX,F,0,1,0,0,0,0,1
Hereford & Worcester,WSX,M,0,3,0,0,0,0,3
Hereford & Worcester,WW,F,0,0,0,0,0,2,2
Hereford & Worcester,WW,M,0,1,0,0,0,0,1
