Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
England,HIGHLAND,Non Dairy,F,30 to 36 months,785
England,HIGHLAND,Non Dairy,F,36 to 42 months,280
England,HIGHLAND,Non Dairy,F,42 to 48 Months,703
England,HIGHLAND,Non Dairy,F,48 to 54 months,236
England,HIGHLAND,Non Dairy,F,54 to 60 months,581
England,HIGHLAND,Non Dairy,F,60 to 66 months,194
England,HIGHLAND,Non Dairy,F,66 to 72 months,563
England,HIGHLAND,Non Dairy,F,72 to 78 months,231
England,HIGHLAND,Non Dairy,F,78 to 84 months,526
England,HIGHLAND,Non Dairy,F,84 to 90 months,190
England,HIGHLAND,Non Dairy,F,90 to 96 months,429
England,HIGHLAND,Non Dairy,F,96 to102 months,140
England,HIGHLAND,Non Dairy,F,102+months,"2,542"
England,HIGHLAND,Non Dairy,F,,24
England,HIGHLAND,Non Dairy,M,0 to 6 months,326
England,HIGHLAND,Non Dairy,M,6 to 12 months,834
England,HIGHLAND,Non Dairy,M,12 to 18 months,361
England,HIGHLAND,Non Dairy,M,18 to 24 months,875
England,HIGHLAND,Non Dairy,M,24 to 30 months,258
England,HIGHLAND,Non Dairy,M,30 to 36 months,382
England,HIGHLAND,Non Dairy,M,36 to 42 months,93
England,HIGHLAND,Non Dairy,M,42 to 48 Months,179
England,HIGHLAND,Non Dairy,M,48 to 54 months,52
England,HIGHLAND,Non Dairy,M,54 to 60 months,119
England,HIGHLAND,Non Dairy,M,60 to 66 months,31
England,HIGHLAND,Non Dairy,M,66 to 72 months,63
England,HIGHLAND,Non Dairy,M,72 to 78 months,20
England,HIGHLAND,Non Dairy,M,78 to 84 months,60
England,HIGHLAND,Non Dairy,M,84 to 90 months,20
England,HIGHLAND,Non Dairy,M,90 to 96 months,67
England,HIGHLAND,Non Dairy,M,96 to102 months,23
England,HIGHLAND,Non Dairy,M,102+months,271
England,HIGHLAND,Non Dairy,M,,1
England,HIGHLAND X,Non Dairy,F,0 to 6 months,65
England,HIGHLAND X,Non Dairy,F,6 to 12 months,128
England,HIGHLAND X,Non Dairy,F,12 to 18 months,80
England,HIGHLAND X,Non Dairy,F,18 to 24 months,97
England,HIGHLAND X,Non Dairy,F,24 to 30 months,65
England,HIGHLAND X,Non Dairy,F,30 to 36 months,48
England,HIGHLAND X,Non Dairy,F,36 to 42 months,22
England,HIGHLAND X,Non Dairy,F,42 to 48 Months,45
England,HIGHLAND X,Non Dairy,F,48 to 54 months,24
England,HIGHLAND X,Non Dairy,F,54 to 60 months,27
England,HIGHLAND X,Non Dairy,F,60 to 66 months,15
England,HIGHLAND X,Non Dairy,F,66 to 72 months,34
England,HIGHLAND X,Non Dairy,F,72 to 78 months,16
England,HIGHLAND X,Non Dairy,F,78 to 84 months,30
England,HIGHLAND X,Non Dairy,F,84 to 90 months,14
England,HIGHLAND X,Non Dairy,F,90 to 96 months,25
England,HIGHLAND X,Non Dairy,F,96 to102 months,14
England,HIGHLAND X,Non Dairy,F,102+months,121
England,HIGHLAND X,Non Dairy,F,,2
England,HIGHLAND X,Non Dairy,M,0 to 6 months,59
England,HIGHLAND X,Non Dairy,M,6 to 12 months,105
England,HIGHLAND X,Non Dairy,M,12 to 18 months,92
England,HIGHLAND X,Non Dairy,M,18 to 24 months,92
England,HIGHLAND X,Non Dairy,M,24 to 30 months,39
England,HIGHLAND X,Non Dairy,M,30 to 36 months,28
England,HIGHLAND X,Non Dairy,M,36 to 42 months,2
England,HIGHLAND X,Non Dairy,M,42 to 48 Months,11
England,HIGHLAND X,Non Dairy,M,48 to 54 months,3
England,HIGHLAND X,Non Dairy,M,54 to 60 months,8
England,HIGHLAND X,Non Dairy,M,66 to 72 months,3
England,HIGHLAND X,Non Dairy,M,72 to 78 months,1
England,HIGHLAND X,Non Dairy,M,78 to 84 months,4
England,HIGHLAND X,Non Dairy,M,84 to 90 months,1
England,HIGHLAND X,Non Dairy,M,90 to 96 months,2
England,HIGHLAND X,Non Dairy,M,96 to102 months,1
England,HIGHLAND X,Non Dairy,M,102+months,5
England,HOLSTEIN,Dairy,F,0 to 6 months,"17,403"
England,HOLSTEIN,Dairy,F,6 to 12 months,"13,391"
England,HOLSTEIN,Dairy,F,12 to 18 months,"16,520"
England,HOLSTEIN,Dairy,F,18 to 24 months,"13,365"
England,HOLSTEIN,Dairy,F,24 to 30 months,"17,817"
England,HOLSTEIN,Dairy,F,30 to 36 months,"13,900"
England,HOLSTEIN,Dairy,F,36 to 42 months,"15,649"
England,HOLSTEIN,Dairy,F,42 to 48 Months,"10,976"
England,HOLSTEIN,Dairy,F,48 to 54 months,"13,021"
England,HOLSTEIN,Dairy,F,54 to 60 months,"8,697"
England,HOLSTEIN,Dairy,F,60 to 66 months,"10,361"
England,HOLSTEIN,Dairy,F,66 to 72 months,"6,264"
England,HOLSTEIN,Dairy,F,72 to 78 months,"6,878"
England,HOLSTEIN,Dairy,F,78 to 84 months,"3,909"
England,HOLSTEIN,Dairy,F,84 to 90 months,"4,588"
England,HOLSTEIN,Dairy,F,90 to 96 months,"2,482"
England,HOLSTEIN,Dairy,F,96 to102 months,"2,807"
England,HOLSTEIN,Dairy,F,102+months,"8,091"
England,HOLSTEIN,Dairy,F,,140
England,HOLSTEIN,Dairy,M,0 to 6 months,"9,445"
England,HOLSTEIN,Dairy,M,6 to 12 months,"7,079"
England,HOLSTEIN,Dairy,M,12 to 18 months,"5,662"
England,HOLSTEIN,Dairy,M,18 to 24 months,"2,425"
England,HOLSTEIN,Dairy,M,24 to 30 months,"1,640"
England,HOLSTEIN,Dairy,M,30 to 36 months,530
England,HOLSTEIN,Dairy,M,36 to 42 months,278
England,HOLSTEIN,Dairy,M,42 to 48 Months,121
England,HOLSTEIN,Dairy,M,48 to 54 months,137
England,HOLSTEIN,Dairy,M,54 to 60 months,106
England,HOLSTEIN,Dairy,M,60 to 66 months,85
England,HOLSTEIN,Dairy,M,66 to 72 months,74
England,HOLSTEIN,Dairy,M,72 to 78 months,73
England,HOLSTEIN,Dairy,M,78 to 84 months,62
England,HOLSTEIN,Dairy,M,84 to 90 months,40
England,HOLSTEIN,Dairy,M,90 to 96 months,31
England,HOLSTEIN,Dairy,M,96 to102 months,48
England,HOLSTEIN,Dairy,M,102+months,135
England,HOLSTEIN,Dairy,M,,19
England,HOLSTEIN,Dairy,,84 to 90 months,1
England,HOLSTEIN,Dairy,,102+months,1
England,HOLSTEIN,Dairy,,,1
England,HOLSTEIN FRIESIAN,Dairy,F,0 to 6 months,"116,564"
England,HOLSTEIN FRIESIAN,Dairy,F,6 to 12 months,"82,434"
England,HOLSTEIN FRIESIAN,Dairy,F,12 to 18 months,"111,995"
England,HOLSTEIN FRIESIAN,Dairy,F,18 to 24 months,"81,231"
England,HOLSTEIN FRIESIAN,Dairy,F,24 to 30 months,"111,169"
England,HOLSTEIN FRIESIAN,Dairy,F,30 to 36 months,"77,156"
England,HOLSTEIN FRIESIAN,Dairy,F,36 to 42 months,"96,991"
England,HOLSTEIN FRIESIAN,Dairy,F,42 to 48 Months,"66,007"
England,HOLSTEIN FRIESIAN,Dairy,F,48 to 54 months,"82,893"
England,HOLSTEIN FRIESIAN,Dairy,F,54 to 60 months,"48,712"
England,HOLSTEIN FRIESIAN,Dairy,F,60 to 66 months,"61,178"
England,HOLSTEIN FRIESIAN,Dairy,F,66 to 72 months,"35,577"
England,HOLSTEIN FRIESIAN,Dairy,F,72 to 78 months,"47,532"
England,HOLSTEIN FRIESIAN,Dairy,F,78 to 84 months,"25,051"
England,HOLSTEIN FRIESIAN,Dairy,F,84 to 90 months,"33,190"
England,HOLSTEIN FRIESIAN,Dairy,F,90 to 96 months,"17,121"
England,HOLSTEIN FRIESIAN,Dairy,F,96 to102 months,"23,434"
England,HOLSTEIN FRIESIAN,Dairy,F,102+months,"64,642"
England,HOLSTEIN FRIESIAN,Dairy,F,,239
England,HOLSTEIN FRIESIAN,Dairy,M,0 to 6 months,"82,009"
England,HOLSTEIN FRIESIAN,Dairy,M,6 to 12 months,"56,691"
England,HOLSTEIN FRIESIAN,Dairy,M,12 to 18 months,"52,135"
England,HOLSTEIN FRIESIAN,Dairy,M,18 to 24 months,"23,067"
England,HOLSTEIN FRIESIAN,Dairy,M,24 to 30 months,"15,699"
England,HOLSTEIN FRIESIAN,Dairy,M,30 to 36 months,"3,563"
England,HOLSTEIN FRIESIAN,Dairy,M,36 to 42 months,"1,490"
England,HOLSTEIN FRIESIAN,Dairy,M,42 to 48 Months,676
England,HOLSTEIN FRIESIAN,Dairy,M,48 to 54 months,704
England,HOLSTEIN FRIESIAN,Dairy,M,54 to 60 months,321
England,HOLSTEIN FRIESIAN,Dairy,M,60 to 66 months,515
England,HOLSTEIN FRIESIAN,Dairy,M,66 to 72 months,543
England,HOLSTEIN FRIESIAN,Dairy,M,72 to 78 months,315
England,HOLSTEIN FRIESIAN,Dairy,M,78 to 84 months,267
England,HOLSTEIN FRIESIAN,Dairy,M,84 to 90 months,192
England,HOLSTEIN FRIESIAN,Dairy,M,90 to 96 months,185
England,HOLSTEIN FRIESIAN,Dairy,M,96 to102 months,257
England,HOLSTEIN FRIESIAN,Dairy,M,102+months,939
England,HOLSTEIN FRIESIAN,Dairy,M,,31
England,HOLSTEIN FRIESIAN,Dairy,,0 to 6 months,1
England,HOLSTEIN FRIESIAN,Dairy,,48 to 54 months,1
England,HOLSTEIN FRIESIAN,Dairy,,66 to 72 months,1
England,HOLSTEIN FRIESIAN,Dairy,,90 to 96 months,1
England,HOLSTEIN FRIESIAN,Dairy,,102+months,6
England,HOLSTEIN FRIESIAN X,Dairy,F,0 to 6 months,"8,213"
England,HOLSTEIN FRIESIAN X,Dairy,F,6 to 12 months,"8,191"
England,HOLSTEIN FRIESIAN X,Dairy,F,12 to 18 months,"7,398"
England,HOLSTEIN FRIESIAN X,Dairy,F,18 to 24 months,"7,242"
England,HOLSTEIN FRIESIAN X,Dairy,F,24 to 30 months,"7,042"
England,HOLSTEIN FRIESIAN X,Dairy,F,30 to 36 months,"5,783"
England,HOLSTEIN FRIESIAN X,Dairy,F,36 to 42 months,"5,877"
England,HOLSTEIN FRIESIAN X,Dairy,F,42 to 48 Months,"4,790"
England,HOLSTEIN FRIESIAN X,Dairy,F,48 to 54 months,"5,317"
England,HOLSTEIN FRIESIAN X,Dairy,F,54 to 60 months,"3,858"
England,HOLSTEIN FRIESIAN X,Dairy,F,60 to 66 months,"3,919"
England,HOLSTEIN FRIESIAN X,Dairy,F,66 to 72 months,"2,541"
England,HOLSTEIN FRIESIAN X,Dairy,F,72 to 78 months,"3,103"
England,HOLSTEIN FRIESIAN X,Dairy,F,78 to 84 months,"1,936"
England,HOLSTEIN FRIESIAN X,Dairy,F,84 to 90 months,"1,991"
England,HOLSTEIN FRIESIAN X,Dairy,F,90 to 96 months,"1,250"
England,HOLSTEIN FRIESIAN X,Dairy,F,96 to102 months,"1,389"
England,HOLSTEIN FRIESIAN X,Dairy,F,102+months,"4,622"
England,HOLSTEIN FRIESIAN X,Dairy,F,,57
England,HOLSTEIN FRIESIAN X,Dairy,M,0 to 6 months,"6,209"
England,HOLSTEIN FRIESIAN X,Dairy,M,6 to 12 months,"5,686"
England,HOLSTEIN FRIESIAN X,Dairy,M,12 to 18 months,"4,163"
England,HOLSTEIN FRIESIAN X,Dairy,M,18 to 24 months,"2,093"
England,HOLSTEIN FRIESIAN X,Dairy,M,24 to 30 months,"1,305"
England,HOLSTEIN FRIESIAN X,Dairy,M,30 to 36 months,259
England,HOLSTEIN FRIESIAN X,Dairy,M,36 to 42 months,94
England,HOLSTEIN FRIESIAN X,Dairy,M,42 to 48 Months,50
England,HOLSTEIN FRIESIAN X,Dairy,M,48 to 54 months,63
England,HOLSTEIN FRIESIAN X,Dairy,M,54 to 60 months,20
England,HOLSTEIN FRIESIAN X,Dairy,M,60 to 66 months,28
England,HOLSTEIN FRIESIAN X,Dairy,M,66 to 72 months,36
England,HOLSTEIN FRIESIAN X,Dairy,M,72 to 78 months,17
England,HOLSTEIN FRIESIAN X,Dairy,M,78 to 84 months,13
England,HOLSTEIN FRIESIAN X,Dairy,M,84 to 90 months,17
England,HOLSTEIN FRIESIAN X,Dairy,M,90 to 96 months,14
England,HOLSTEIN FRIESIAN X,Dairy,M,96 to102 months,14
England,HOLSTEIN FRIESIAN X,Dairy,M,102+months,74
England,HOLSTEIN FRIESIAN X,Dairy,M,,25
England,HOLSTEIN FRIESIAN X,Dairy,,,2
England,HOLSTEIN X,Dairy,F,0 to 6 months,"1,472"
England,HOLSTEIN X,Dairy,F,6 to 12 months,972
England,HOLSTEIN X,Dairy,F,12 to 18 months,"1,358"
England,HOLSTEIN X,Dairy,F,18 to 24 months,928
England,HOLSTEIN X,Dairy,F,24 to 30 months,986
England,HOLSTEIN X,Dairy,F,30 to 36 months,790
England,HOLSTEIN X,Dairy,F,36 to 42 months,947
England,HOLSTEIN X,Dairy,F,42 to 48 Months,676
England,HOLSTEIN X,Dairy,F,48 to 54 months,845
England,HOLSTEIN X,Dairy,F,54 to 60 months,549
England,HOLSTEIN X,Dairy,F,60 to 66 months,644
England,HOLSTEIN X,Dairy,F,66 to 72 months,328
England,HOLSTEIN X,Dairy,F,72 to 78 months,398
England,HOLSTEIN X,Dairy,F,78 to 84 months,227
England,HOLSTEIN X,Dairy,F,84 to 90 months,286
England,HOLSTEIN X,Dairy,F,90 to 96 months,162
England,HOLSTEIN X,Dairy,F,96 to102 months,224
England,HOLSTEIN X,Dairy,F,102+months,748
England,HOLSTEIN X,Dairy,F,,3
England,HOLSTEIN X,Dairy,M,0 to 6 months,959
England,HOLSTEIN X,Dairy,M,6 to 12 months,824
England,HOLSTEIN X,Dairy,M,12 to 18 months,676
England,HOLSTEIN X,Dairy,M,18 to 24 months,293
England,HOLSTEIN X,Dairy,M,24 to 30 months,107
England,HOLSTEIN X,Dairy,M,30 to 36 months,33
England,HOLSTEIN X,Dairy,M,36 to 42 months,11
England,HOLSTEIN X,Dairy,M,42 to 48 Months,11
England,HOLSTEIN X,Dairy,M,48 to 54 months,10
England,HOLSTEIN X,Dairy,M,54 to 60 months,6
England,HOLSTEIN X,Dairy,M,60 to 66 months,5
England,HOLSTEIN X,Dairy,M,66 to 72 months,4
England,HOLSTEIN X,Dairy,M,72 to 78 months,2
England,HOLSTEIN X,Dairy,M,78 to 84 months,4
England,HOLSTEIN X,Dairy,M,84 to 90 months,3
England,HOLSTEIN X,Dairy,M,96 to102 months,1
England,HOLSTEIN X,Dairy,M,102+months,6
England,HUNGARIAN STEPPE,Non Dairy,F,18 to 24 months,1
England,HUNGARIAN STEPPE,Non Dairy,F,30 to 36 months,1
England,HUNGARIAN STEPPE,Non Dairy,M,18 to 24 months,1
England,HUNGARIAN STEPPE X,Non Dairy,F,6 to 12 months,1
England,HUNGARIAN STEPPE X,Non Dairy,M,0 to 6 months,1
England,HUNGARIAN STEPPE X,Non Dairy,M,6 to 12 months,1
England,IRISH MOILED,Non Dairy,F,0 to 6 months,23
England,IRISH MOILED,Non Dairy,F,6 to 12 months,36
England,IRISH MOILED,Non Dairy,F,12 to 18 months,15
England,IRISH MOILED,Non Dairy,F,18 to 24 months,40
England,IRISH MOILED,Non Dairy,F,24 to 30 months,10
England,IRISH MOILED,Non Dairy,F,30 to 36 months,34
England,IRISH MOILED,Non Dairy,F,36 to 42 months,14
England,IRISH MOILED,Non Dairy,F,42 to 48 Months,32
England,IRISH MOILED,Non Dairy,F,48 to 54 months,13
England,IRISH MOILED,Non Dairy,F,54 to 60 months,28
England,IRISH MOILED,Non Dairy,F,60 to 66 months,14
England,IRISH MOILED,Non Dairy,F,66 to 72 months,27
England,IRISH MOILED,Non Dairy,F,72 to 78 months,11
England,IRISH MOILED,Non Dairy,F,78 to 84 months,23
England,IRISH MOILED,Non Dairy,F,84 to 90 months,8
England,IRISH MOILED,Non Dairy,F,90 to 96 months,9
England,IRISH MOILED,Non Dairy,F,96 to102 months,8
England,IRISH MOILED,Non Dairy,F,102+months,64
England,IRISH MOILED,Non Dairy,M,0 to 6 months,22
England,IRISH MOILED,Non Dairy,M,6 to 12 months,58
England,IRISH MOILED,Non Dairy,M,12 to 18 months,26
England,IRISH MOILED,Non Dairy,M,18 to 24 months,30
England,IRISH MOILED,Non Dairy,M,24 to 30 months,14
England,IRISH MOILED,Non Dairy,M,30 to 36 months,11
England,IRISH MOILED,Non Dairy,M,36 to 42 months,2
England,IRISH MOILED,Non Dairy,M,42 to 48 Months,6
England,IRISH MOILED,Non Dairy,M,48 to 54 months,1
England,IRISH MOILED,Non Dairy,M,54 to 60 months,3
England,IRISH MOILED,Non Dairy,M,60 to 66 months,2
England,IRISH MOILED,Non Dairy,M,84 to 90 months,2
England,IRISH MOILED,Non Dairy,M,90 to 96 months,1
England,IRISH MOILED,Non Dairy,M,102+months,2
England,IRISH MOILED X,Non Dairy,F,0 to 6 months,11
England,IRISH MOILED X,Non Dairy,F,6 to 12 months,12
England,IRISH MOILED X,Non Dairy,F,12 to 18 months,3
England,IRISH MOILED X,Non Dairy,F,18 to 24 months,13
England,IRISH MOILED X,Non Dairy,F,24 to 30 months,5
England,IRISH MOILED X,Non Dairy,F,30 to 36 months,5
England,IRISH MOILED X,Non Dairy,F,36 to 42 months,1
England,IRISH MOILED X,Non Dairy,F,42 to 48 Months,2
England,IRISH MOILED X,Non Dairy,F,48 to 54 months,7
England,IRISH MOILED X,Non Dairy,F,54 to 60 months,7
England,IRISH MOILED X,Non Dairy,F,60 to 66 months,8
England,IRISH MOILED X,Non Dairy,F,66 to 72 months,5
England,IRISH MOILED X,Non Dairy,F,72 to 78 months,6
England,IRISH MOILED X,Non Dairy,F,78 to 84 months,1
England,IRISH MOILED X,Non Dairy,F,84 to 90 months,5
England,IRISH MOILED X,Non Dairy,F,90 to 96 months,2
England,IRISH MOILED X,Non Dairy,F,96 to102 months,1
England,IRISH MOILED X,Non Dairy,F,102+months,17
England,IRISH MOILED X,Non Dairy,M,0 to 6 months,3
England,IRISH MOILED X,Non Dairy,M,6 to 12 months,17
England,IRISH MOILED X,Non Dairy,M,12 to 18 months,7
England,IRISH MOILED X,Non Dairy,M,18 to 24 months,17
England,IRISH MOILED X,Non Dairy,M,24 to 30 months,8
England,IRISH MOILED X,Non Dairy,M,102+months,1
England,JERSEY,Dairy,F,0 to 6 months,"4,472"
England,JERSEY,Dairy,F,6 to 12 months,"4,180"
England,JERSEY,Dairy,F,12 to 18 months,"4,432"
England,JERSEY,Dairy,F,18 to 24 months,"3,865"
England,JERSEY,Dairy,F,24 to 30 months,"4,382"
England,JERSEY,Dairy,F,30 to 36 months,"3,657"
England,JERSEY,Dairy,F,36 to 42 months,"3,658"
England,JERSEY,Dairy,F,42 to 48 Months,"3,266"
England,JERSEY,Dairy,F,48 to 54 months,"3,081"
England,JERSEY,Dairy,F,54 to 60 months,"2,469"
England,JERSEY,Dairy,F,60 to 66 months,"2,466"
England,JERSEY,Dairy,F,66 to 72 months,"1,906"
England,JERSEY,Dairy,F,72 to 78 months,"1,832"
England,JERSEY,Dairy,F,78 to 84 months,"1,284"
England,JERSEY,Dairy,F,84 to 90 months,"1,283"
England,JERSEY,Dairy,F,90 to 96 months,925
England,JERSEY,Dairy,F,96 to102 months,891
England,JERSEY,Dairy,F,102+months,"3,583"
England,JERSEY,Dairy,F,,9
England,JERSEY,Dairy,M,0 to 6 months,634
England,JERSEY,Dairy,M,6 to 12 months,552
England,JERSEY,Dairy,M,12 to 18 months,317
England,JERSEY,Dairy,M,18 to 24 months,246
England,JERSEY,Dairy,M,24 to 30 months,111
England,JERSEY,Dairy,M,30 to 36 months,93
England,JERSEY,Dairy,M,36 to 42 months,82
England,JERSEY,Dairy,M,42 to 48 Months,35
England,JERSEY,Dairy,M,48 to 54 months,20
England,JERSEY,Dairy,M,54 to 60 months,20
England,JERSEY,Dairy,M,60 to 66 months,13
England,JERSEY,Dairy,M,66 to 72 months,6
England,JERSEY,Dairy,M,72 to 78 months,8
England,JERSEY,Dairy,M,78 to 84 months,8
England,JERSEY,Dairy,M,84 to 90 months,14
England,JERSEY,Dairy,M,90 to 96 months,3
England,JERSEY,Dairy,M,96 to102 months,8
England,JERSEY,Dairy,M,102+months,62
England,JERSEY,Dairy,M,,1
England,JERSEY X,Dairy,F,0 to 6 months,"1,462"
England,JERSEY X,Dairy,F,6 to 12 months,"4,934"
England,JERSEY X,Dairy,F,12 to 18 months,"1,534"
England,JERSEY X,Dairy,F,18 to 24 months,"5,299"
England,JERSEY X,Dairy,F,24 to 30 months,"1,431"
England,JERSEY X,Dairy,F,30 to 36 months,"4,121"
England,JERSEY X,Dairy,F,36 to 42 months,"1,254"
England,JERSEY X,Dairy,F,42 to 48 Months,"2,504"
England,JERSEY X,Dairy,F,48 to 54 months,966
England,JERSEY X,Dairy,F,54 to 60 months,"1,787"
England,JERSEY X,Dairy,F,60 to 66 months,688
England,JERSEY X,Dairy,F,66 to 72 months,"1,628"
England,JERSEY X,Dairy,F,72 to 78 months,627
England,JERSEY X,Dairy,F,78 to 84 months,"1,212"
England,JERSEY X,Dairy,F,84 to 90 months,474
England,JERSEY X,Dairy,F,90 to 96 months,698
England,JERSEY X,Dairy,F,96 to102 months,196
England,JERSEY X,Dairy,F,102+months,"1,310"
England,JERSEY X,Dairy,F,,32
England,JERSEY X,Dairy,M,0 to 6 months,465
England,JERSEY X,Dairy,M,6 to 12 months,651
England,JERSEY X,Dairy,M,12 to 18 months,198
England,JERSEY X,Dairy,M,18 to 24 months,333
England,JERSEY X,Dairy,M,24 to 30 months,76
England,JERSEY X,Dairy,M,30 to 36 months,68
England,JERSEY X,Dairy,M,36 to 42 months,8
England,JERSEY X,Dairy,M,42 to 48 Months,13
England,JERSEY X,Dairy,M,48 to 54 months,2
England,JERSEY X,Dairy,M,54 to 60 months,7
England,JERSEY X,Dairy,M,60 to 66 months,1
England,JERSEY X,Dairy,M,66 to 72 months,4
England,JERSEY X,Dairy,M,72 to 78 months,3
England,JERSEY X,Dairy,M,78 to 84 months,2
England,JERSEY X,Dairy,M,90 to 96 months,3
England,JERSEY X,Dairy,M,96 to102 months,1
England,JERSEY X,Dairy,M,102+months,40
England,JERSEY X,Dairy,M,,1
England,KERRY,Dairy,F,0 to 6 months,1
England,KERRY,Dairy,F,6 to 12 months,4
England,KERRY,Dairy,F,12 to 18 months,2
England,KERRY,Dairy,F,18 to 24 months,7
England,KERRY,Dairy,F,24 to 30 months,1
England,KERRY,Dairy,F,30 to 36 months,3
England,KERRY,Dairy,F,36 to 42 months,3
England,KERRY,Dairy,F,42 to 48 Months,1
England,KERRY,Dairy,F,48 to 54 months,1
England,KERRY,Dairy,F,54 to 60 months,6
England,KERRY,Dairy,F,60 to 66 months,2
England,KERRY,Dairy,F,66 to 72 months,3
England,KERRY,Dairy,F,72 to 78 months,2
England,KERRY,Dairy,F,78 to 84 months,4
England,KERRY,Dairy,F,84 to 90 months,2
England,KERRY,Dairy,F,96 to102 months,1
England,KERRY,Dairy,F,102+months,16
England,KERRY,Dairy,M,0 to 6 months,5
England,KERRY,Dairy,M,6 to 12 months,4
England,KERRY,Dairy,M,12 to 18 months,3
England,KERRY,Dairy,M,18 to 24 months,8
England,KERRY,Dairy,M,24 to 30 months,1
England,KERRY,Dairy,M,30 to 36 months,2
England,KERRY,Dairy,M,36 to 42 months,1
England,KERRY,Dairy,M,42 to 48 Months,3
England,KERRY,Dairy,M,48 to 54 months,1
England,KERRY,Dairy,M,54 to 60 months,1
England,KERRY,Dairy,M,78 to 84 months,1
England,KERRY,Dairy,M,102+months,3
England,KERRY X,Dairy,F,0 to 6 months,2
England,KERRY X,Dairy,F,6 to 12 months,2
England,KERRY X,Dairy,F,12 to 18 months,3
England,KERRY X,Dairy,F,18 to 24 months,3
England,KERRY X,Dairy,F,24 to 30 months,1
England,KERRY X,Dairy,F,42 to 48 Months,1
England,KERRY X,Dairy,F,78 to 84 months,2
England,KERRY X,Dairy,F,102+months,1
England,KERRY X,Dairy,M,0 to 6 months,1
England,KERRY X,Dairy,M,6 to 12 months,2
England,KERRY X,Dairy,M,12 to 18 months,1
England,KERRY X,Dairy,M,18 to 24 months,3
England,LAKENVELDER,Non Dairy,F,18 to 24 months,2
England,LIMOUSIN,Non Dairy,F,0 to 6 months,"6,904"
England,LIMOUSIN,Non Dairy,F,6 to 12 months,"15,520"
England,LIMOUSIN,Non Dairy,F,12 to 18 months,"7,101"
England,LIMOUSIN,Non Dairy,F,18 to 24 months,"12,980"
England,LIMOUSIN,Non Dairy,F,24 to 30 months,"3,912"
England,LIMOUSIN,Non Dairy,F,30 to 36 months,"5,572"
England,LIMOUSIN,Non Dairy,F,36 to 42 months,"2,181"
England,LIMOUSIN,Non Dairy,F,42 to 48 Months,"4,512"
England,LIMOUSIN,Non Dairy,F,48 to 54 months,"2,088"
England,LIMOUSIN,Non Dairy,F,54 to 60 months,"4,221"
England,LIMOUSIN,Non Dairy,F,60 to 66 months,"2,011"
England,LIMOUSIN,Non Dairy,F,66 to 72 months,"3,615"
England,LIMOUSIN,Non Dairy,F,72 to 78 months,"1,672"
England,LIMOUSIN,Non Dairy,F,78 to 84 months,"3,032"
England,LIMOUSIN,Non Dairy,F,84 to 90 months,"1,439"
England,LIMOUSIN,Non Dairy,F,90 to 96 months,"2,577"
England,LIMOUSIN,Non Dairy,F,96 to102 months,"1,147"
England,LIMOUSIN,Non Dairy,F,102+months,"14,496"
England,LIMOUSIN,Non Dairy,F,,112
England,LIMOUSIN,Non Dairy,M,0 to 6 months,"6,988"
England,LIMOUSIN,Non Dairy,M,6 to 12 months,"15,660"
England,LIMOUSIN,Non Dairy,M,12 to 18 months,"6,548"
England,LIMOUSIN,Non Dairy,M,18 to 24 months,"10,246"
England,LIMOUSIN,Non Dairy,M,24 to 30 months,"2,463"
England,LIMOUSIN,Non Dairy,M,30 to 36 months,"1,636"
England,LIMOUSIN,Non Dairy,M,36 to 42 months,618
England,LIMOUSIN,Non Dairy,M,42 to 48 Months,"1,157"
